type,kud_date,kud_text,kud_amount,toto_date,toto_text,toto_amount,label
negative,12.12.2022,Depotgebyr 3033767048,-30.18,10.12.2022,Carpet Caro,905.81,0
negative,13.12.2022,AMZN Mktp DE 1Z43R0JW4 AMAZON DE,-905.81,13.12.2022,Magazine,10.0,0
negative,13.12.2022,22107,-10.0,13.12.2022,Carpet Charlotte,279.95,0
negative,13.12.2022,matas dk,-279.95,10.12.2022,Chairs present Caro,949.0,0
negative,14.12.2022,BELIANI DK BAAR,-949.0,13.12.2022,Statue Charlotte,1728.0,0
negative,14.12.2022,a3096,-1728.0,13.12.2022,Camera Frederik,1506.0,0
negative,15.12.2022,29779,-1506.0,19.12.2022,New tire,1171.25,0
negative,19.12.2022,MobilePay Køge Dækcenter ApS,-1171.25,20.12.2022,Socks Caro Xmas,129.0,0
negative,20.12.2022,PAYPAL ADIDASDANMA 75,-129.0,16.12.2022,Photos Caro,1549.0,0
negative,20.12.2022,PAYPAL SAALDIGITAL 35314369001,-1549.0,20.12.2022,Bauhaus,534.28,0
negative,20.12.2022,BAUHAUS Ishøj 97103,-534.28,26.12.2022,Postnord stamps,12.0,0
negative,26.12.2022,MobilePay PostNord Danmark Online P,-12.0,23.12.2022,Supermarket ,980.4,0
negative,27.12.2022,Fisketorvet Føtex 80078,-980.4,23.12.2022,Console table,1102.17,0
negative,28.12.2022,AMZN Mktp DE 1N30G57X4 AMAZON DE,-1102.17,28.12.2022,Adobe,95.19,0
negative,28.12.2022,PAYPAL ADOBESYSTEM 35314369001,-95.19,26.12.2022,Mc Donald ,252.0,0
negative,28.12.2022,McDonalds Solroed rest,-252.0,27.12.2022,Hue,1021.0,0
negative,28.12.2022,Elgiganten 3004 58068,-1021.0,27.12.2022,Suitsupply sweater,759.0,0
negative,29.12.2022,SuitSupply Copenhagen,-759.0,30.12.2022,Apple App,45.0,0
negative,30.12.2022,APPLE COM BILL ITUNES COM,-45.0,30.12.2022,Formula ,599.75,0
negative,30.12.2022,MobilePay Caroline Boje,-599.75,03.04.2018,Jysk,198.0,0
negative,03.04.2018,JYSK Fisketorvet 38656,-198.0,07.04.2018,Zara,1247.0,0
negative,09.04.2018,ZARA FISKETORVERT 63409,-1247.0,07.04.2018,Mc Donald,140.0,0
negative,09.04.2018,MCDONALDS FISKETOR 56060,-140.0,14.04.2018,Burrito,470.0,0
negative,16.04.2018,BARBURRITO ApS 20158,-470.0,17.04.2018,Medicine,90.0,0
negative,17.04.2018,MobilePay Caroline Boje,-90.0,22.04.2018,Oysters Meatpacking,305.0,0
negative,23.04.2018,Kødbyens Fiskebar 01781,-305.0,27.04.2018,Cinema,272.0,0
negative,30.04.2018,CINEMAXX FISKETORV 91052,-272.0,29.04.2018,Fotex,62.95,0
negative,30.04.2018,Fisketorvet Føtex 15194,-62.95,04.05.2018,Fotex,301.46,0
negative,04.05.2018,MobilePay Caroline Boje,-301.46,05.05.2018,Bike,3349.0,0
negative,07.05.2018,56983,-3349.0,06.05.2018,Føtex,84.5,0
negative,07.05.2018,Fisketorvet Føtex 96252,-84.5,29.05.2018,Present Einar,50.0,0
negative,11.05.2018,MobilePay Caroline Boje,-50.0,11.05.2018,Fotex,380.55,0
negative,14.05.2018,Fisketorvet Føtex 73433,-380.55,14.05.2018,Cheese cake,94.0,0
negative,15.05.2018,Bertels Salon ApS 16243,-94.0,20.05.2018,Caroline gift,550.0,0
negative,20.05.2018,MobilePay Caroline Boje,-550.0,22.05.2018,Fotex,230.0,0
negative,22.05.2018,MobilePay Caroline Boje,-230.0,27.05.2018,Chairs BoConcept,3919.0,0
negative,28.05.2018,BoConcept Københav 21966,-3919.0,28.05.2018,Føtex,143.0,0
negative,28.05.2018,Fisketorvet Føtex 47776,-143.0,01.06.2018,Føtex,697.45,0
negative,01.06.2018,Fisketorvet Føtex 27032,-697.45,05.06.2018,Fine Parkzone,750.0,0
negative,06.06.2018,Fine Parkzone,-750.0,11.06.2018,Proteins,600.0,0
negative,11.06.2018,MobilePay Caroline Boje,-600.0,18.06.2018,Fotex,86.0,0
negative,18.06.2018,Fisketorvet Føtex 36358,-86.0,19.06.2018,Fotex,500.0,0
negative,19.06.2018,MobilePay Caroline Boje,-500.0,23.06.2018,Fotex,359.45,0
negative,25.06.2018,Fisketorvet Føtex 11191,-359.45,26.06.2018,Medicine,71.3,0
negative,26.06.2018,Nørrebro Apotek v 06383,-71.3,27.06.2018,Lidl,72.0,0
negative,27.06.2018,MobilePay Caroline Boje,-72.0,27.06.2018,Bed guest room,2598.0,0
negative,28.06.2018,27220,-2598.0,29.06.2018,Fotex,378.0,0
negative,29.06.2018,Fisketorvet Føtex 12971,-378.0,05.04.2020,Cambio volo Parigi,419.78,0
negative,07.04.2020,EASYJET EASYJET,-419.78,08.04.2020,Supermarket: Føtex,641.48,0
negative,08.04.2020,Fisketorvet Føtex 44505,-641.48,14.04.2020,Supermarket: Føtex,337.3,0
negative,14.04.2020,Fisketorvet Føtex 75814,-337.3,21.04.2020,Supermarket: Føtex,364.91,0
negative,21.04.2020,Fisketorvet Føtex 78198,-364.91,27.04.2020,Green mobility ,595.0,0
negative,29.04.2020,GREENMOBILITY A S KBENHAVN K,-595.0,14.05.2020,Supermarket: Føtex,286.15,0
negative,14.05.2020,Fisketorvet Føtex 95839,-286.15,20.05.2020,Supermarket: Føtex,355.2,0
negative,20.05.2020,Fisketorvet Føtex 51351,-355.2,26.05.2020,Supermarket: Føtex,595.57,0
negative,26.05.2020,Fisketorvet Føtex 33119,-595.57,25.05.2020,Train tickets ,36.0,0
negative,27.05.2020,DOT APP NETCOMPANY TAASTRUP,-36.0,06.06.2020,Train ticket,48.0,0
negative,02.06.2020,DOT APP NETCOMPANY TAASTRUP,-48.0,02.06.2020,Supermarket: Føtex,339.5,0
negative,02.06.2020,Fisketorvet Føtex 56665,-339.5,02.06.2020,Train,720.0,0
negative,04.06.2020,DOT APP NETCOMPANY TAASTRUP,-720.0,06.06.2020,Train ticket,48.0,0
negative,09.06.2020,DOT DIN OFFENTLIGE TRAN,-48.0,12.06.2020,Green mobility ,112.0,0
negative,16.06.2020,GREENMOBILITY A S KBENHAVN K,-112.0,27.06.2020,Bauhaus,359.85,0
negative,29.06.2020,Bauhaus Valby 69144,-359.85,28.06.2020,Føtex ,282.25,0
negative,29.06.2020,Fisketorvet Føtex 14346,-282.25,01.12.2022,Car loan,2474.0,0
negative,01.12.2020,Krogsgaard Finans,-2474.0,01.01.2023,A-kasse,517.0,0
negative,03.01.2022,HK Handels og Kontorf,-517.0,09.01.2022,Supermarket ,1051.55,0
negative,10.01.2022,SuperB Solrød 71717,-1051.55,23.01.2022,Supermarket ,778.8,0
negative,25.01.2022,SOLROED FDB SUPERBRUGSEN,-778.8,01.02.2023,A-kasse,517.0,0
negative,01.02.2022,HK Handels og Kontorf,-517.0,05.02.2022,House stuff caro,327.0,0
negative,05.02.2022,MobilePay Caroline Boje,-327.0,06.02.2022,Electricity stuff ,895.55,0
negative,08.02.2022,BAUHAUS ISHOEJ ISHOEJ,-895.55,08.02.2022,Home stuff amazon,547.45,0
negative,10.02.2022,AMZN Mktp DE 2L4WR2NI4 AMAZON DE,-547.45,08.02.2022,Amazon philips switch,341.8,0
negative,11.02.2022,AMZN Mktp DE AMAZON DE,-341.8,16.02.2022,Benzina ,592.25,0
negative,17.02.2022,56101,-592.25,24.02.2022,Pizza,261.0,0
negative,23.02.2022,MobilePay Caroline Boje,-261.0,01.03.2023,A-kasse,517.0,0
negative,01.03.2022,HK Handels og Kontorf,-517.0,05.03.2022,Pizza,196.0,0
negative,07.03.2022,47575,-196.0,06.03.2022,Benzina ,542.89,0
negative,07.03.2022,Q8 Service 8042 25817,-542.89,05.03.2022,Suit Supply,3659.0,0
negative,08.03.2022,SuitSupplyPOS_Copenhagen,-3659.0,12.03.2022,Supermarket ,603.65,0
negative,14.03.2022,SuperB Solrød 12076,-603.65,14.03.2022,Supermarket ,535.15,0
negative,14.03.2022,SuperB Solrød 13669,-535.15,16.03.2022,Benzina ,546.53,0
negative,17.03.2022,Q8 Service 8042 33476,-546.53,18.03.2022,Supermarket ,258.6,0
negative,18.03.2022,SuperB Solrød 16879,-258.6,20.03.2022,Bauhaus,968.6,0
negative,21.03.2022,BAUHAUS Ishøj 81462,-968.6,27.02.2018,Mobilepay Netto Caroline,90.0,0
negative,27.02.2018,MobilePay Caroline Boje,-90.0,06.03.2018,Netto,120.0,0
negative,06.03.2018,MobilePay Caroline Boje,-120.0,17.03.2018,Proteins (Sport 24),280.0,0
negative,17.03.2018,MobilePay Sport24 Fisketorvet,-280.0,17.03.2018,Pappa ago,139.9,0
negative,19.03.2018,Maxi Zoo Denmark A 28872,-139.9,18.03.2018,Netto,134.3,0
negative,19.03.2018,Netto 736 91655,-134.3,22.03.2018,Burger airport,81.5,0
negative,23.03.2018,Steffs T3 Pier C 65666,-81.5,26.03.2018,Ikea,1362.0,0
negative,27.03.2018,Ikea 121 ECO 17795,-1362.0,27.03.2018,Ikea,1229.95,0
negative,27.03.2018,SILVAN 637 Fisketo 34724,-1229.95,28.03.2018,Netto,262.3,0
negative,28.03.2018,07973,-262.3,01.07.2021,Insurance car,481.84,0
negative,01.07.2021,Gjensidige Forsikring,-481.84,01.07.2021,Invite super,270.35,0
negative,01.07.2021,Meny Solrød str 18514,-270.35,04.07.2021,Verisure to Caroline,274.0,0
negative,04.07.2021,MobilePay Caroline Boje,-274.0,03.07.2021,Supermarket ,607.4,0
negative,05.07.2021,Fisketorvet Føtex 81841,-607.4,03.07.2021,Haircut,325.0,0
negative,05.07.2021,Kim Q Hair design 14279,-325.0,05.07.2021,Ejendomskat,11698.04,0
negative,05.07.2021,Ejendomskat 07 2021,-11698.04,06.07.2021,Protein,499.0,0
negative,06.07.2021,Klarna Bodystore dk Solna,-499.0,08.07.2021,Amazon,565.29,0
negative,06.07.2021,Amazon it 209410T94,-565.29,06.07.2021,Supermarket ,530.65,0
negative,06.07.2021,SuperB Solrød 47820,-530.65,08.07.2021,Supermarket ,29.25,0
negative,08.07.2021,SuperB Solrød 11043,-29.25,11.07.2021,Egeskov,197.35,0
negative,12.07.2021,CIRCLE K TRAFIKCEN 72354,-197.35,12.07.2021,Supermarket ,28.95,0
negative,12.07.2021,SuperB Solrød 51676,-28.95,15.07.2021,Milano,25.75,0
negative,16.07.2021,SN4799000025556660 MILANO,-25.75,20.07.2021,Milano ,36.93,0
negative,16.07.2021,SN4799000025556949 MILANO,-36.93,20.07.2021,Milano ,28.24,0
negative,19.07.2021,SN4799000025565244 MILANO,-28.24,20.07.2021,Milano ,31.03,0
negative,20.07.2021,SN4799000025602591 MILANO,-31.03,20.07.2021,Milano ,41.6,0
negative,20.07.2021,SN4799000025600839 MILANO,-41.6,20.07.2021,Milano ,28.09,0
negative,20.07.2021,SN4799000025576369 MILANO,-28.09,20.07.2021,Milano ,43.8,0
negative,20.07.2021,SN4799000025591815 MILANO,-43.8,28.07.2021,Lightroom,75.55,0
negative,28.07.2021,PAYPAL ADOBESYSTEM 35314369001,-75.55,30.07.2021,Park Sardegna,70.6,0
negative,30.07.2021,PAYPAL EASYPARK AS 35314369001,-70.6,01.08.2021,Car insurance,491.92,0
negative,02.08.2021,Gjensidige Forsikring,-491.92,02.08.2021,Supermarket ,979.35,0
negative,02.08.2021,SuperB Solrød 64583,-979.35,03.08.2021,Amsterdam food,174.31,0
negative,03.08.2021,HMS Host International Amsterdam,-174.31,04.08.2021,Supermarket ,397.9,0
negative,04.08.2021,SuperB Solrød 65974,-397.9,06.08.2021,Supermarket ,19.95,0
negative,06.08.2021,SuperB Solrød 67247,-19.95,08.08.2021,Supermarket ,614.55,0
negative,09.08.2021,SuperB Solrød 68702,-614.55,09.08.2021,Supermarket ,96.85,0
negative,12.08.2021,SuperB Solrød 71169,-96.85,15.08.2021,H&M tshirts,139.9,0
negative,16.08.2021,H M 809,-139.9,18.08.2021,Puppy stuff,1034.0,0
negative,19.08.2021,Anne s Dyrecenter 06516,-1034.0,23.08.2021,Parking,129.6,0
negative,23.08.2021,P huset Gl Mønt 13486,-129.6,22.08.2021,B-Skat,1262.0,0
negative,23.08.2021,B Skat 20 08 2021,-1262.0,26.08.2021,Contabo,69.64,0
negative,24.08.2021,PAYPAL CONTABO 35314369001,-69.64,22.08.2021,Intervallometro,279.59,0
negative,25.08.2021,AMZN Mktp IT WD5HR4T95 AMAZON IT,-279.59,30.08.2021,Adobe subscription ,75.53,0
negative,27.08.2021,PAYPAL ADOBESYSTEM 35314369001,-75.53,01.09.2021,Car Insurance,491.92,0
negative,01.09.2021,Gjensidige Forsikring,-491.92,02.09.2021,Supermarket ,329.7,0
negative,02.09.2021,SuperB Solrød 86092,-329.7,05.09.2021,Spese case varie,504.0,0
negative,05.09.2021,MobilePay Caroline Boje,-504.0,04.09.2021,Cake,84.0,0
negative,07.09.2021,267 LAGKAGHUSET SOLROED,-84.0,18.09.2021,Farmaco Loki,50.8,0
negative,13.09.2021,SOLROED APOTEK SOLROED STRAN,-50.8,11.09.2021,Supermarket ,524.3,0
negative,14.09.2021,FOETEX FISKETOR KOEBENHAVN V,-524.3,11.09.2021,Haircut,325.0,0
negative,15.09.2021,KIM Q HAIR DESIGN KOEBENHAVN V,-325.0,18.09.2021,Strong app,46.16,0
negative,16.09.2021,PAYPAL APPLE COM BILL,-46.16,18.09.2021,Benzina ,473.09,0
negative,17.09.2021,Q8 Service 8042 97997,-473.09,14.09.2018,Føtex,280.0,0
negative,18.09.2021,MobilePay Apcoa Parking A S AXEL,-280.0,18.09.2021,B-Skat,1262.0,0
negative,20.09.2021,B Skat 20 09 2021,-1262.0,22.09.2021,Parcheggio conema,120.0,0
negative,23.09.2021,Fisketorvet 68822,-120.0,25.09.2021,Parq,48.0,0
negative,27.09.2021,P huset Gl Mønt 17977,-48.0,29.09.2021,Benzina ,450.43,0
negative,30.09.2021,Q8 Service 8042 08042,-450.43,02.07.2019,Flowers friend Caro,75.0,0
negative,02.07.2019,DESIGN FLOWER KOBENHAVN,-75.0,04.07.2019,Train,699.9,0
negative,08.07.2019,DOT APP PENDLER KORT VALBY,-699.9,09.07.2019,Hotel Norway ,4612.6,0
negative,09.07.2019,PAYPAL BOOKING COM 35314369001,-4612.6,11.07.2019,Supermarket: Føtex,339.2,0
negative,11.07.2019,Fisketorvet Føtex 50000,-339.2,15.07.2019,Supermarket: Føtex,160.5,0
negative,15.07.2019,Fisketorvet Føtex 97903,-160.5,18.07.2019,Warpigs Sune,131.0,0
negative,18.07.2019,WARPIGS BREWPUB 99063,-131.0,21.07.2019,Zaino porta Ago,334.41,0
negative,24.07.2019,AMZN Mktp IT MH7AM6T54 AMAZON IT,-334.41,25.07.2019,Ryanair cabin luggage,96.0,0
negative,29.07.2019,RYANAIR PAYPAL COM,-96.0,30.07.2019,Plane milan late checkin ,440.0,0
negative,30.07.2019,RYANAIR DUBLIN,-440.0,06.08.2019,Housewarming Sune Train,136.0,0
negative,06.08.2019,DOT APP PENDLER KORT VALBY,-136.0,06.08.2019,Supermarket: Føtex,84.45,0
negative,06.08.2019,Fisketorvet Føtex 36497,-84.45,10.08.2019,Cibo cane,238.8,0
negative,12.08.2019,Fisketorvet Føtex 38468,-238.8,14.08.2019,BOOTS APOTEK SOLLI 142\ \OSLO\,82.46,0
negative,14.08.2019,BOOTS APOTEK SOLLI 142 OSLO,-82.46,14.08.2019,BOELGEN  MOI TJUVHOLMEN A\ ...,335.5,0
negative,14.08.2019,BOELGEN MOI TJUVHOLMEN A OSLO,-335.5,14.08.2019,OKQ8\ \STROMSTAD\,410.21,0
negative,14.08.2019,OKQ8 STROMSTAD,-410.21,16.08.2019,GAUSTATOPPEN\ \SKIEN\,87.95,0
negative,16.08.2019,GAUSTATOPPEN SKIEN,-87.95,20.08.2019,BEITOST�LEN RES\ \BEITOST�L...,2642.68,0
negative,20.08.2019,BEITOSTØLEN RES BEITOSTØLEN,-2642.68,16.08.2019,Hotel last minute,3869.69,0
negative,20.08.2019,PAYPAL BOOKING COM 35314369001,-3869.69,21.08.2019,SPAR BEITOSTOELEN\ \BEITOST...,256.92,0
negative,21.08.2019,SPAR BEITOSTOELEN BEITOSTOELEN,-256.92,26.08.2019,MAT TRADISJON A\ \LODDEFJORD\,72.57,0
negative,26.08.2019,MAT TRADISJON A LODDEFJORD,-72.57,26.08.2019,INGO VASBYG.4      71927,411.22,0
negative,26.08.2019,71927,-411.22,27.08.2019,3514TGI FRIDAY\ \BERGEN\,684.47,0
negative,27.08.2019,3514TGI FRIDAY BERGEN,-684.47,27.08.2019,SPAR ODDA\ \ODDA\,121.36,0
negative,27.08.2019,SPAR ODDA ODDA,-121.36,27.08.2019,NO135 CC OLEANA\ \BERGEN\,190.77,0
negative,27.08.2019,NO135 CC OLEANA BERGEN,-190.77,29.08.2019,Bike fix,210.0,0
negative,29.08.2019,95326,-210.0,04.09.2019,Supermarket: Føtex,59.15,0
negative,04.09.2019,Fisketorvet Føtex 59789,-59.15,09.09.2019,SS 2 MALPENSA AEROPORTO  \ ...,98.46,0
negative,09.09.2019,SS 2 MALPENSA AEROPORTO FERNO,-98.46,09.09.2019,SILVAN 637 Fisketo )))) 49459,49.95,0
negative,09.09.2019,SILVAN 637 Fisketo 49459,-49.95,06.09.2019,Train,699.9,0
negative,10.09.2019,DOT APP PENDLER KORT VALBY,-699.9,16.09.2019,Taxes (rata 1),2038.0,0
negative,16.09.2019,Taxes rata 1,-2038.0,18.09.2019,Supermarket ,113.8,0
negative,18.09.2019,DagliBrugsen Skærb 68602,-113.8,24.09.2019,Green Mobility A/S\ \Copenh...,49.0,0
negative,24.09.2019,Green Mobility A S Copenhagen,-49.0,24.09.2019,Dantaxi 4x48 )))) 61399,246.0,0
negative,24.09.2019,Dantaxi 4x48 61399,-246.0,25.09.2019,Fisketorvet F�tex  65452,238.4,0
negative,25.09.2019,Fisketorvet Føtex 65452,-238.4,03.07.2023,Autoroute,8.93,0
negative,03.07.2023,Autoroutes Du S,-8.93,03.07.2023,Autoroute,13.4,0
negative,06.07.2023,Liberte Aut,-32.02,06.07.2023,Mc donald vacances,289.37,0
negative,10.07.2023,Lido Di Alghero,-148.98,10.07.2023,Ejendomskat 2023,12012.32,0
negative,10.07.2023,Ejendomskat 07 2023,-12012.32,12.07.2023,Abaco,59.63,0
negative,12.07.2023,ABACO SPA COMUNE D,-59.63,12.07.2023,Super Pula,186.24,0
negative,13.07.2023,CRAI EXTRA PULA AU,-186.24,17.07.2023,Apcoa park,38.01,0
negative,17.07.2023,APCOA PARCHEGGIO CAG,-38.01,18.07.2023,Parking,22.35,0
negative,18.07.2023,Parco Metri Villasim,-22.35,18.07.2023,Apple iOS Apps,42.0,0
negative,18.07.2023,APPLE COM BILL CORK,-42.0,19.07.2023,Emporio,147.56,0
negative,25.07.2023,MC DONALD S OLBIA,-67.12,25.07.2023,Apple apps,16.0,0
negative,25.07.2023,APPLE COM BILL 80249625,-16.0,25.07.2023,Resto Pisa,152.88,0
negative,25.07.2023,PRIMO PASTA STREET FO PISA,-152.88,25.07.2023,Conad Olbia,98.44,0
negative,25.07.2023,CONAD OLBIA,-98.44,25.07.2023,Nave Olbia cafe,88.74,0
negative,25.07.2023,M N MOBY VINCI VENEZIA,-88.74,26.07.2023,Pisa dolciumi,164.06,0
negative,26.07.2023,DOLCE PISA PISA,-164.06,26.07.2023,Nuova Dama Santa M,22.37,0
negative,26.07.2023,NUOVA DAMA SNC SANTA MARGHER,-22.37,27.07.2023,Cafe,201.89,0
negative,27.07.2023,ADS CASTELNUOVO SCRIVIA,-201.89,27.07.2023,Autopark Portofino,119.32,0
negative,27.07.2023,AUTOPARK PORTOFINO PORTOFINO,-119.32,27.07.2023,Duomo Cafe Milano,25.34,0
negative,27.07.2023,DUOMO DAL 1952 MILANO,-25.34,27.07.2023,Esselunga Milano,169.7,0
negative,27.07.2023,ESSELUNGA LOSANNA MILANO,-169.7,28.07.2023,Esselunga,17.14,0
negative,28.07.2023,ESSELUNGA LOSANNA MILANO,-17.14,28.07.2023,Resto cafe,78.26,0
negative,31.07.2023,BAR DISTRIBUTORE L ALTURA,-78.26,28.07.2023,Carlsberg Milano,372.64,0
negative,31.07.2023,CARLSBERG OL MILANO,-372.64,01.08.2023,A kasse,517.0,0
negative,01.08.2023,HK Handels og Kontorf,-517.0,01.08.2023,Vacation,7.45,0
negative,01.08.2023,Rastanlage Fuerholzen Ost,-7.45,01.08.2023,Brunico,502.26,0
negative,01.08.2023,OMV 5536 Seefeld,-502.26,01.08.2023,Brunico,95.4,0
negative,01.08.2023,BRESSANONE VARNA,-95.4,01.08.2023,Autogrill,69.31,0
negative,01.08.2023,AUTOGRILL 0128 DESENZANO DEL,-69.31,01.08.2023,Autogrill,18.63,0
negative,01.08.2023,AUTOGRILL 0128 DESENZANO DEL,-18.63,01.08.2023,Biglietti metro,16.4,0
negative,01.08.2023,CLESS TICKET ATM MILANO MILANO,-16.4,01.08.2023,Super Brunico,109.34,0
negative,01.08.2023,LIDL 1105 BRUNICO,-109.34,02.08.2023,Bridge toll,82.0,0
negative,02.08.2023,MAUTSTELLE SCHOENBERG SCHOENBERG,-82.0,02.08.2023,H&M,297.94,0
negative,02.08.2023,H M Dresden 1DE0684 Dresden,-297.94,03.08.2023,GCP,239.77,0
negative,03.08.2023,GOOGLE CLOUD J7FSJT CC,-239.77,03.08.2023,Presents Charlotte Dresden,993.47,0
negative,03.08.2023,BM Weihnachtsland K Dresden,-993.47,04.08.2023,Parking Dresden,74.53,0
negative,04.08.2023,TG FRAUENK DD 11940 DRESDEN,-74.53,04.08.2023,Hotel Berlin,1931.88,0
negative,04.08.2023,Moonday Chausseestrasse Berlin,-1931.88,04.08.2023,Prking vacation,52.17,0
negative,04.08.2023,Parkautomat Lohmen,-52.17,07.08.2023,Restskat,9257.0,0
negative,07.08.2023,SKAT Restskat,-9257.0,07.08.2023,Prelievo vacation,372.61,0
negative,07.08.2023,PSD BANK NORD EG LUEBECK 1,-372.61,07.08.2023,Benzina vacation,573.67,0
negative,07.08.2023,TOTAL DEUTSCHLAND GMBH STOLPE,-573.67,06.08.2023,Vuggestue 08.2023,4243.0,0
negative,07.08.2023,Vuggestue 08 2023,-4243.0,07.08.2023,Hotel lubeck,2587.57,0
negative,07.08.2023,Atlantic Hotel Luebe,-2587.57,08.08.2023,Coursera,350.54,0
negative,08.08.2023,PAYPAL HELPCOURSER 2I,-350.54,08.08.2023,Present Frederik,2136.73,0
negative,08.08.2023,AMZN Mktp DE 1V5F84G94 AMAZON DE,-2136.73,08.08.2023,Supermarket ,761.39,0
negative,08.08.2023,SuperB Solrød 39975,-761.39,10.08.2023,Haircut,369.0,0
negative,10.08.2023,Kim Q Hair design 21210,-369.0,10.08.2023,Supermarket ,443.6,0
negative,11.08.2023,Fisketorvet Føtex 90090,-443.6,12.08.2023,Supermarket ,313.65,0
negative,14.08.2023,LIDL 37054,-313.65,15.08.2023,Artlist,14.07,0
negative,15.08.2023,Udl kortbetaling 1 50 af DKK,-14.07,17.08.2023,Apple bill,42.0,0
negative,17.08.2023,APPLE COM BILL CORK,-42.0,18.08.2023,Dentist,449.01,0
negative,18.08.2023,Solrød Tandklinik 69222,-449.01,18.08.2023,Car tax,640.0,0
negative,18.08.2023,Car tax,-640.0,21.08.2023,Supermarket ,239.45,0
negative,21.08.2023,SuperB Solrød 49085,-239.45,25.08.2023,Adobe subscription ,95.39,0
negative,25.08.2023,PAYPAL ADOBESYSTEM 35314369001,-95.39,27.08.2023,Movie rental,49.0,0
negative,29.08.2023,APPLE COM BILL CORK,-49.0,31.08.2023,Mc donald,273.0,0
negative,30.08.2023,McDonalds 107 Karlslunde,-273.0,31.08.2023,Mortgage,7300.0,0
negative,31.08.2023,Transfer to budget,-7300.0,02.09.2023,Supermarket,732.15,0
negative,04.09.2023,Fisketorvet Føtex 00768,-732.15,03.09.2023,Vuggestue 09.2023,4243.0,0
negative,04.09.2023,Vuggestue 09 2023,-4243.0,02.09.2023,Parking hospital,316.1,0
negative,05.09.2023,MobilePay EASY PARK A S,-316.1,07.09.2023,Coursera,355.97,0
negative,07.09.2023,PAYPAL HELPCOURSER 2I,-355.97,07.09.2023,Hovmand service,2776.62,0
negative,07.09.2023,Hovmand intervento,-2776.62,08.09.2023,Spotify,62.0,0
negative,08.09.2023,MobilePay Caroline Boje,-62.0,08.09.2023,Mediscrub,109.35,0
negative,08.09.2023,Waterfront Apotek 68389,-109.35,10.09.2023,Insurances,263.0,0
negative,10.09.2023,MobilePay Caroline Boje,-263.0,11.09.2023,Supermarket ,686.72,0
negative,11.09.2023,SuperB Solrød 40242,-686.72,12.09.2023,Pharmacy ,49.9,0
negative,12.09.2023,Solrød Apotek 75020,-49.9,13.09.2023,Mc Donald,261.0,0
negative,18.09.2023,McDonalds 52 Koege,-261.0,18.09.2023,Cough sirup,89.5,0
negative,18.09.2023,Solrød Apotek 64052,-89.5,25.09.2023,Apple app,59.0,0
negative,25.09.2023,APPLE COM BILL 80249625,-59.0,24.09.2023,Mc Donald,233.0,0
negative,27.09.2023,McDonalds 107 Karlslunde,-233.0,29.09.2023,Mortgage,7300.0,0
negative,29.09.2023,Transfer to budget,-7300.0,02.10.2021,Park,20.0,0
negative,01.10.2023,Gebyrer i alt,-20.0,03.04.2019,Supermarket: Føtex,193.85,0
